1	0
2	2e-06
3	3e-06
4	7e-06
5	9e-06
6	1e-05
7	7e-06
8	1.4e-05
9	1e-05
10	2e-05
11	2.1e-05
12	1.8e-05
13	2.7e-05
14	1.9e-05
15	2.2e-05
16	1.8e-05
17	4.1e-05
18	2.5e-05
19	3.1e-05
20	4e-05
21	4.5e-05
22	4.6e-05
23	5.1e-05
24	5.8e-05
25	4.3e-05
26	4.3e-05
27	5e-05
28	4.9e-05
29	5.1e-05
30	5.6e-05
31	6.4e-05
32	4.3e-05
33	5.3e-05
34	6.4e-05
35	5.7e-05
36	7.2e-05
37	7.5e-05
38	7.5e-05
39	6.3e-05
40	8.5e-05
41	9.2e-05
42	7.5e-05
43	9.1e-05
44	8e-05
45	7.6e-05
46	9.6e-05
47	8.2e-05
48	0.000106
49	0.00011
50	8.5e-05
51	0.000119
52	0.000108
53	9.6e-05
54	9.1e-05
55	0.000111
56	0.000108
57	0.000125
58	0.000107
59	0.000101
60	0.000134
61	0.000107
62	0.000133
63	0.000124
64	0.000125
65	0.000117
66	0.000154
67	0.000125
68	0.000127
69	0.000138
70	0.000137
71	0.000149
72	0.000147
73	0.000138
74	0.000134
75	0.000134
76	0.000152
77	0.000146
78	0.000147
79	0.000164
80	0.000168
81	0.000165
82	0.000171
83	0.000158
84	0.00016
85	0.000186
86	0.000165
87	0.000163
88	0.000148
89	0.000177
90	0.000158
91	0.000191
92	0.00018
93	0.000198
94	0.000182
95	0.000166
96	0.000202
97	0.000173
98	0.000185
99	0.000187
100	0.000209
101	0.000198
102	0.000203
103	0.000198
104	0.000205
105	0.000223
106	0.000197
107	0.000229
108	0.000204
109	0.000203
110	0.000228
111	0.000243
112	0.000234
113	0.000238
114	0.000239
115	0.000206
116	0.0002
117	0.000234
118	0.000231
119	0.000222
120	0.000256
121	0.00024
122	0.000227
123	0.000244
124	0.000236
125	0.000248
126	0.000279
127	0.000224
128	0.000267
129	0.00025
130	0.000258
131	0.000263
132	0.000269
133	0.000255
134	0.000254
135	0.000284
136	0.000278
137	0.000289
138	0.000299
139	0.000273
140	0.000281
141	0.000295
142	0.000301
143	0.000284
144	0.000309
145	0.000297
146	0.000301
147	0.000308
148	0.000312
149	0.000275
150	0.000306
151	0.0003
152	0.000331
153	0.000303
154	0.000322
155	0.00031
156	0.000336
157	0.000299
158	0.000293
159	0.000314
160	0.000343
161	0.000318
162	0.00029
163	0.000333
164	0.000321
165	0.000321
166	0.000332
167	0.000335
168	0.000342
169	0.000332
170	0.000349
171	0.000314
172	0.000337
173	0.000325
174	0.000381
175	0.000364
176	0.000399
177	0.000334
178	0.000358
179	0.000391
180	0.000339
181	0.000384
182	0.000391
183	0.000351
184	0.000358
185	0.000374
186	0.000379
187	0.00035
188	0.00037
189	0.000404
190	0.000363
191	0.000369
192	0.000365
193	0.000388
194	0.000365
195	0.000403
196	0.0004
197	0.000397
198	0.000406
199	0.00043
200	0.000344
201	0.000412
202	0.000411
203	0.000396
204	0.000359
205	0.000408
206	0.000425
207	0.000426
208	0.000406
209	0.00042
210	0.000447
211	0.000433
212	0.000418
213	0.000402
214	0.000437
215	0.000432
216	0.000405
217	0.000446
218	0.000396
219	0.000412
220	0.000458
221	0.000446
222	0.000429
223	0.000416
224	0.000474
225	0.00044
226	0.000438
227	0.000398
228	0.00045
229	0.000421
230	0.000435
231	0.000419
232	0.000503
233	0.00046
234	0.000433
235	0.00045
236	0.000451
237	0.000505
238	0.000473
239	0.000476
240	0.000468
241	0.000463
242	0.000456
243	0.000509
244	0.000495
245	0.000527
246	0.000467
247	0.000546
248	0.000537
249	0.000512
250	0.000503
251	0.000483
252	0.000485
253	0.000527
254	0.000525
255	0.000525
256	0.000556
257	0.000512
258	0.000524
259	0.000517
260	0.00052
261	0.000525
262	0.000537
263	0.000478
264	0.000494
265	0.000515
266	0.000525
267	0.000538
268	0.000509
269	0.000561
270	0.000565
271	0.000487
272	0.000549
273	0.000563
274	0.000573
275	0.000538
276	0.000585
277	0.000557
278	0.000583
279	0.000571
280	0.000573
281	0.000551
282	0.000586
283	0.000539
284	0.000584
285	0.00059
286	0.000589
287	0.000586
288	0.000531
289	0.000587
290	0.000571
291	0.000583
292	0.000608
293	0.00056
294	0.000575
295	0.00055
296	0.000596
297	0.000608
298	0.000574
299	0.000628
300	0.000643
301	0.00061
302	0.00057
303	0.000633
304	0.000595
305	0.000619
306	0.000641
307	0.000613
308	0.000632
309	0.000548
310	0.000575
311	0.000599
312	0.000596
313	0.000605
314	0.000617
315	0.00062
316	0.000596
317	0.000613
318	0.000635
319	0.000646
320	0.000614
321	0.000626
322	0.000641
323	0.000638
324	0.000588
325	0.000669
326	0.000601
327	0.00067
328	0.000643
329	0.000659
330	0.000647
331	0.000654
332	0.000643
333	0.000692
334	0.000685
335	0.000661
336	0.000702
337	0.000624
338	0.000668
339	0.000645
340	0.000669
341	0.000676
342	0.000694
343	0.000731
344	0.000697
345	0.000691
346	0.000719
347	0.000681
348	0.000685
349	0.000725
350	0.000668
351	0.000689
352	0.000724
353	0.000657
354	0.000656
355	0.000722
356	0.000672
357	0.000681
358	0.000701
359	0.000729
360	0.00076
361	0.000735
362	0.000697
363	0.000781
364	0.000674
365	0.000744
366	0.000723
367	0.000709
368	0.000735
369	0.000705
370	0.000742
371	0.000747
372	0.000748
373	0.000772
374	0.000746
375	0.000742
376	0.00074
377	0.00079
378	0.000796
379	0.000727
380	0.000732
381	0.000724
382	0.000808
383	0.000729
384	0.000778
385	0.000772
386	0.000823
387	0.000804
388	0.00075
389	0.000768
390	0.000839
391	0.000762
392	0.000776
393	0.000755
394	0.000771
395	0.000808
396	0.000778
397	0.000767
398	0.000792
399	0.000794
400	0.000771
401	0.000777
402	0.000817
403	0.000772
404	0.00082
405	0.000773
406	0.000781
407	0.000813
408	0.000828
409	0.000817
410	0.000815
411	0.000832
412	0.000866
413	0.000779
414	0.000809
415	0.000804
416	0.000819
417	0.000832
418	0.000815
419	0.000829
420	0.000777
421	0.000819
422	0.000893
423	0.000901
424	0.000839
425	0.000846
426	0.000843
427	0.000848
428	0.0009
429	0.000895
430	0.000866
431	0.000836
432	0.00088
433	0.000893
434	0.00088
435	0.000848
436	0.000857
437	0.00089
438	0.000909
439	0.000874
440	0.000928
441	0.000917
442	0.000877
443	0.000895
444	0.000871
445	0.000905
446	0.000848
447	0.000869
448	0.000851
449	0.000859
450	0.000922
451	0.000867
452	0.000844
453	0.000915
454	0.000901
455	0.00094
456	0.000882
457	0.000891
458	0.000922
459	0.00094
460	0.000916
461	0.000897
462	0.000904
463	0.000891
464	0.000925
465	0.000947
466	0.000915
467	0.000842
468	0.001
469	0.000977
470	0.000903
471	0.000922
472	0.000934
473	0.000945
474	0.000935
475	0.000945
476	0.000941
477	0.00096
478	0.001007
479	0.000959
480	0.000923
481	0.00099
482	0.000951
483	0.000976
484	0.000919
485	0.000951
486	0.000958
487	0.000943
488	0.000925
489	0.001031
490	0.000949
491	0.000922
492	0.000955
493	0.00093
494	0.000893
495	0.001084
496	0.001002
497	0.000956
498	0.001055
499	0.001002
500	0.001021
501	0.001022
502	0.00101
503	0.000992
504	0.001003
505	0.001005
506	0.000996
507	0.001018
508	0.00098
509	0.000977
510	0.001013
511	0.001018
512	0.000987
513	0.000993
514	0.000982
515	0.001031
516	0.000933
517	0.000986
518	0.001039
519	0.001084
520	0.001074
521	0.001024
522	0.001009
523	0.001078
524	0.001077
525	0.001014
526	0.001047
527	0.001001
528	0.001029
529	0.001025
530	0.001072
531	0.001052
532	0.001044
533	0.001078
534	0.001147
535	0.00103
536	0.001069
537	0.001036
538	0.001001
539	0.001053
540	0.00109
541	0.001082
542	0.001062
543	0.001118
544	0.001095
545	0.001115
546	0.001076
547	0.001122
548	0.001095
549	0.001111
550	0.001089
551	0.001133
552	0.001121
553	0.00112
554	0.00116
555	0.001101
556	0.001141
557	0.00117
558	0.001102
559	0.001136
560	0.001223
561	0.001142
562	0.001152
563	0.001161
564	0.001089
565	0.001117
566	0.001053
567	0.001173
568	0.00116
569	0.001196
570	0.001205
571	0.001112
572	0.00111
573	0.001149
574	0.001088
575	0.001149
576	0.001194
577	0.00114
578	0.001114
579	0.001168
580	0.001151
581	0.001139
582	0.001142
583	0.001124
584	0.001202
585	0.001217
586	0.00114
587	0.001219
588	0.001187
589	0.001202
590	0.001175
591	0.001172
592	0.00125
593	0.001197
594	0.001237
595	0.001192
596	0.001219
597	0.001136
598	0.001253
599	0.001147
600	0.001186
601	0.001182
602	0.001212
603	0.001221
604	0.001233
605	0.001193
606	0.001129
607	0.001167
608	0.001199
609	0.001227
610	0.001209
611	0.001202
612	0.001216
613	0.001168
614	0.001232
615	0.001187
616	0.001221
617	0.001192
618	0.001201
619	0.001195
620	0.001248
621	0.001269
622	0.001279
623	0.001245
624	0.001241
625	0.001225
626	0.001252
627	0.001269
628	0.001284
629	0.001307
630	0.001318
631	0.001268
632	0.001248
633	0.001208
634	0.001245
635	0.001267
636	0.001289
637	0.001271
638	0.001285
639	0.001283
640	0.001298
641	0.001267
642	0.001288
643	0.001236
644	0.001209
645	0.001286
646	0.001338
647	0.00134
648	0.001255
649	0.001325
650	0.001293
651	0.001281
652	0.001232
653	0.001341
654	0.001268
655	0.001275
656	0.001344
657	0.001373
658	0.001328
659	0.001314
660	0.001237
661	0.001261
662	0.001348
663	0.001345
664	0.001293
665	0.001363
666	0.001304
667	0.001333
668	0.0014
669	0.001279
670	0.001305
671	0.001325
672	0.001374
673	0.001336
674	0.001346
675	0.001354
676	0.001433
677	0.001365
678	0.001383
679	0.001417
680	0.001373
681	0.001304
682	0.001296
683	0.001348
684	0.001355
685	0.001421
686	0.001342
687	0.001347
688	0.001325
689	0.001405
690	0.001425
691	0.001383
692	0.001408
693	0.001406
694	0.001343
695	0.001416
696	0.001438
697	0.001374
698	0.001357
699	0.001395
700	0.001394
701	0.001356
702	0.001399
703	0.001407
704	0.001432
705	0.001394
706	0.001359
707	0.001425
708	0.001391
709	0.001371
710	0.00137
711	0.001407
712	0.001458
713	0.001433
714	0.001397
715	0.001442
716	0.001465
717	0.0014
718	0.001432
719	0.001456
720	0.001511
721	0.001465
722	0.001392
723	0.001418
